instance_index,original_test_index,decile1,decile3,fam_inc,lsat,ugpa,gender,race1,fulltime,predicted_class,prediction_score,target_law
1232,12807,4.0,6.0,3.0,33.0,3.7,0,3,1.0,0,0.0,0
1233,19795,5.0,6.0,4.0,38.0,2.5,1,0,1.0,0,0.04,0
1234,12120,8.0,7.0,4.0,43.0,3.9,1,0,1.0,0,0.0,0
1235,15783,9.0,9.0,5.0,41.0,3.1,1,0,1.0,0,0.0,0
1236,3706,7.0,9.0,3.0,33.0,3.3,1,0,1.0,0,0.0,0
1237,3805,3.0,2.0,4.0,27.0,3.3,1,0,1.0,0,0.1,0
1238,4058,6.0,4.0,3.0,37.0,3.3,1,0,1.0,0,0.0,0
1239,85,6.0,9.0,2.0,45.0,3.5,1,0,1.0,0,0.0,1
1240,5691,3.0,2.0,4.0,29.0,3.2,1,0,1.0,0,0.3667085073673934,0
1241,7838,3.0,2.0,3.0,34.0,3.6,0,0,1.0,0,0.03,0
1242,4750,2.0,2.0,5.0,38.0,3.3,1,0,1.0,0,0.05,0
1243,8498,4.0,4.0,4.0,47.0,3.6,0,0,1.0,0,0.0,0
1244,5728,3.0,3.0,2.0,35.0,3.2,0,1,1.0,0,0.03,0
1245,1705,6.0,7.0,4.0,33.5,3.5,0,0,2.0,0,0.04,0
1246,6221,7.0,7.0,3.0,36.0,3.2,0,0,1.0,0,0.0,0
1247,2641,2.0,3.0,3.0,41.0,3.4,1,0,1.0,0,0.01,0
1248,7873,10.0,9.0,4.0,31.0,3.6,0,0,1.0,0,0.0,0
1249,9390,8.0,9.0,4.0,37.0,3.6,1,0,1.0,0,0.0,0
1250,17309,6.0,7.0,3.0,45.0,3.0,0,0,1.0,0,0.0,0
1251,14767,8.0,6.0,3.0,41.0,3.1,0,0,1.0,0,0.0,0
1252,5662,4.0,6.0,4.0,44.0,3.2,0,0,1.0,0,0.0,0
1253,10917,6.0,7.0,3.0,29.0,2.8,0,2,2.0,0,0.06,0
1254,3543,5.0,3.0,2.0,42.0,3.4,1,0,1.0,0,0.0,0
1255,16461,1.0,2.0,3.0,31.0,3.0,0,0,1.0,0,0.27,1
1256,16558,3.0,2.0,4.0,36.0,3.0,1,0,1.0,0,0.2488660424698611,0
1257,8784,9.0,9.0,2.0,33.0,3.6,0,0,1.0,0,0.0,0
1258,19432,4.0,6.0,3.0,44.0,3.8,1,0,1.0,0,0.0,0
1259,481,7.0,8.0,3.0,35.0,3.5,0,0,1.0,0,0.03682910721648085,0
1260,7459,2.0,4.0,3.0,43.0,2.4,1,3,1.0,0,0.13,0
1261,2967,2.0,3.0,4.0,35.0,3.4,1,0,1.0,0,0.2,1
1262,17695,4.0,2.0,5.0,32.0,3.0,0,0,1.0,0,0.2765981274095833,0
1263,10385,6.0,5.0,3.0,35.0,2.9,0,4,1.0,0,0.0,0
1264,12012,7.0,6.0,3.0,44.0,3.9,1,0,1.0,0,0.01,0
1265,3171,5.0,6.0,4.0,40.0,3.4,0,0,1.0,0,0.09829761869749594,0
1266,3946,4.0,3.0,3.0,34.0,3.3,1,0,1.0,0,0.01,0
1267,10915,4.0,3.0,4.0,40.0,2.8,1,0,1.0,0,0.053825143920781936,0
1268,10409,9.0,10.0,4.0,43.0,2.9,1,0,1.0,0,0.0,0
1269,12605,5.0,5.0,3.0,40.0,3.7,1,0,1.0,0,0.01,0
1270,13977,6.0,6.0,3.0,30.0,2.7,1,0,1.0,0,0.08,0
1271,1559,4.0,3.0,3.0,32.0,3.5,1,0,1.0,0,0.16,0
1272,17590,9.0,9.0,4.0,42.0,3.0,1,0,1.0,0,0.0,0
1273,7346,3.0,3.0,4.0,41.0,3.2,1,0,1.0,0,0.0,0
1274,15978,8.0,7.0,4.0,36.0,3.1,0,0,1.0,0,0.02538035753616945,0
1275,7647,8.0,7.0,3.0,43.0,2.4,0,0,1.0,0,0.03,0
1276,7923,4.0,4.0,4.0,38.0,3.6,0,0,1.0,0,0.02,0
1277,16293,3.0,3.0,5.0,37.0,3.1,0,0,1.0,0,0.0,0
1278,12553,4.0,4.0,3.0,32.0,3.7,1,0,1.0,0,0.04,0
1279,16551,7.0,6.0,4.0,40.0,3.0,0,0,1.0,0,0.1627682867829276,0
1280,438,2.0,4.0,4.0,32.0,3.5,0,2,1.0,0,0.10732318761642187,0
1281,1069,6.0,5.0,2.0,38.0,3.5,1,0,1.0,0,0.05,0
1282,2231,9.0,9.0,4.0,46.0,3.4,0,0,1.0,0,0.0,0
1283,9424,1.0,4.0,4.0,38.0,2.9,0,0,1.0,0,0.07,0
1284,4230,10.0,10.0,3.0,40.0,3.3,0,0,1.0,0,0.0,0
1285,1574,7.0,7.0,4.0,44.0,3.5,0,0,1.0,0,0.04,0
1286,5872,4.0,3.0,5.0,32.5,3.2,1,0,1.0,0,0.08,0
1287,2583,4.0,5.0,3.0,35.0,3.4,1,0,1.0,0,0.26525245400396247,0
1288,6698,6.0,6.0,5.0,39.0,3.2,1,0,1.0,0,0.0,0
1289,498,1.0,1.0,4.0,39.0,3.5,1,0,1.0,0,0.27171040414435055,0
1290,14327,4.0,4.0,4.0,45.0,2.7,1,0,1.0,0,0.029398942554088682,0
1291,16443,4.0,5.0,4.0,31.5,3.0,0,0,1.0,0,0.06886604246986108,0
1292,12517,5.0,6.0,3.0,37.0,3.7,1,0,1.0,0,0.0,0
1293,8951,1.0,6.0,4.0,42.0,3.6,0,0,1.0,0,0.0,0
1294,7888,8.0,9.0,4.0,37.0,3.6,1,0,1.0,0,0.0,0
1295,7886,2.0,2.0,2.0,30.0,3.6,0,0,1.0,0,0.07,0
1296,13990,1.0,1.0,3.0,27.0,2.7,0,3,1.0,0,0.3653653782811203,1
1297,17064,6.0,4.0,3.0,32.0,3.0,0,0,1.0,0,0.05,0
1298,13757,10.0,10.0,4.0,40.0,3.7,1,0,2.0,0,0.0,0
1299,9296,8.0,6.0,4.0,41.0,3.6,0,0,1.0,0,0.0,0
1300,4505,4.0,4.0,4.0,42.0,3.3,0,0,1.0,0,0.0,0
1301,330,5.0,6.0,5.0,40.0,3.5,1,0,1.0,0,0.0,0
1302,17433,4.0,1.0,3.0,37.0,3.0,1,0,1.0,0,0.14682910721648085,1
1303,19506,10.0,10.0,4.0,42.0,3.8,0,0,1.0,0,0.0,0
1304,2592,3.0,2.0,3.0,34.0,3.4,0,2,1.0,0,0.01,1
1305,4277,10.0,10.0,4.0,37.0,3.3,1,0,1.0,0,0.0,0
1306,144,8.0,4.0,3.0,28.0,3.5,0,0,1.0,0,0.35939894255408866,0
1307,7312,4.0,4.0,3.0,42.0,3.2,0,0,1.0,0,0.0,0
1308,10996,7.0,6.0,4.0,38.0,2.8,1,0,1.0,0,0.0,0
1309,18634,6.0,8.0,4.0,42.0,3.8,1,0,1.0,0,0.0,0
1310,1277,8.0,6.0,3.0,34.0,3.5,1,0,1.0,0,0.0,0
1311,8690,10.0,9.0,5.0,34.0,3.6,0,0,2.0,0,0.0,0
1312,7684,3.0,3.0,2.0,35.5,2.4,1,0,1.0,0,0.29,0
1313,11701,2.0,1.0,5.0,41.0,2.8,1,0,1.0,0,0.16778927120618078,0
1314,1442,7.0,7.0,3.0,39.0,3.5,0,0,1.0,0,0.016818119187898377,0
1315,17112,9.0,9.0,3.0,38.0,3.0,0,0,1.0,0,0.0,0
1316,7424,9.0,7.0,4.0,39.0,3.2,1,0,1.0,0,0.01,0
1317,2816,7.0,6.0,3.0,37.0,3.4,0,0,1.0,0,0.01,0
1318,15699,6.0,5.0,4.0,38.0,3.1,0,4,1.0,0,0.0,0
1319,4098,7.0,7.0,3.0,27.0,3.3,1,1,1.0,0,0.06,0
1320,9447,5.0,3.0,4.0,35.0,2.9,0,1,1.0,0,0.0,0
1321,13748,6.0,6.0,3.0,31.0,3.7,1,0,1.0,0,0.0,0
1322,8728,3.0,5.0,4.0,41.0,3.6,1,0,1.0,0,0.0,0
1323,1456,8.0,9.0,5.0,41.0,3.5,0,0,1.0,0,0.0,0
1324,541,6.0,7.0,4.0,33.0,3.5,0,0,1.0,0,0.008866042469861085,0
1325,556,5.0,6.0,4.0,38.0,3.5,1,0,1.0,0,0.0,0
1326,3646,8.0,9.0,3.0,29.0,3.3,1,0,1.0,0,0.0,0
1327,4648,7.0,7.0,4.0,38.0,3.3,0,0,1.0,0,0.0,0
1328,19758,5.0,3.0,4.0,40.0,2.5,1,0,1.0,0,0.03,0
1329,10033,8.0,10.0,4.0,48.0,2.9,0,0,1.0,0,0.0,0
1330,17604,7.0,8.0,4.0,37.0,3.0,0,0,1.0,0,0.01,0
1331,2746,4.0,7.0,3.0,37.0,3.4,0,0,2.0,0,0.28,0
1332,5654,7.0,7.0,4.0,42.0,3.2,0,0,1.0,0,0.12244511151255658,0
1333,11802,5.0,3.0,4.0,42.0,3.9,1,0,1.0,0,0.04,0
1334,9276,5.0,8.0,3.0,40.0,3.6,0,0,1.0,0,0.01,0
1335,5822,10.0,3.0,5.0,35.0,3.2,1,0,1.0,0,0.14,0
1336,9295,5.0,4.0,3.0,27.0,3.6,1,1,1.0,0,0.11064307887381865,0
1337,11651,7.0,9.0,2.0,34.0,2.8,0,0,1.0,0,0.02,0
1338,19622,6.0,5.0,4.0,36.0,2.5,1,0,1.0,0,0.02,0
1339,5849,6.0,8.0,4.0,34.0,3.2,0,0,1.0,0,0.0,0
1340,7921,2.0,4.0,4.0,28.0,3.6,0,0,1.0,0,0.3,0
1341,15253,2.0,2.0,2.0,39.0,3.1,1,1,1.0,0,0.19990366190810324,0
1342,5664,4.0,2.0,3.0,33.0,3.2,0,0,1.0,0,0.01,1
1343,8049,2.0,1.0,4.0,27.0,3.6,1,0,1.0,0,0.3688660424698611,0
1344,12922,7.0,7.0,4.0,41.0,3.7,1,0,1.0,0,0.0,0
1345,7324,8.0,10.0,4.0,38.0,3.2,1,0,1.0,0,0.02,0
1346,13559,7.0,8.0,4.0,43.0,3.7,0,0,1.0,0,0.0,0
1347,12082,10.0,10.0,3.0,42.0,3.9,1,0,2.0,0,0.0,0
1348,10788,9.0,7.0,3.0,33.5,2.8,1,0,1.0,0,0.07511400385910974,0
1349,14877,4.0,5.0,2.0,42.0,3.1,1,0,1.0,0,0.01,0
1350,11868,8.0,6.0,5.0,42.0,3.9,1,0,1.0,0,0.0,0
1351,4492,5.0,5.0,4.0,37.0,3.3,0,0,1.0,0,0.0,0
1352,13385,5.0,4.0,5.0,45.5,3.7,1,0,1.0,0,0.0,0
1353,9056,2.0,2.0,2.0,30.7,3.6,0,0,1.0,0,0.2693989425540887,0
1354,3942,7.0,7.0,4.0,40.0,3.3,1,0,1.0,0,0.0,0
1355,14567,6.0,7.0,3.0,23.5,2.7,1,3,1.0,0,0.17,0
1356,8037,7.0,8.0,3.0,37.0,3.6,0,0,1.0,0,0.0,0
1357,9649,2.0,1.0,4.0,35.0,2.9,0,0,1.0,0,0.2824776311901758,0
1358,9360,8.0,6.0,3.0,31.0,3.6,0,3,1.0,0,0.0,0
1359,14068,6.0,5.0,3.0,37.0,2.7,1,0,2.0,0,0.19,0
1360,5022,6.0,5.0,4.0,30.0,3.3,0,0,1.0,0,0.01773208493972217,0
1361,10503,2.0,2.0,4.0,36.0,2.9,0,3,1.0,0,0.057732084939722164,0
1362,17270,7.0,5.0,3.0,30.5,3.0,1,0,1.0,0,0.054180126488606824,1
1363,19709,5.0,3.0,3.0,38.0,2.5,1,0,2.0,0,0.08,0
1364,19131,8.0,9.0,3.0,37.0,3.8,1,0,1.0,0,0.0,0
1365,19387,10.0,5.0,3.0,36.0,3.8,0,0,1.0,0,0.01,0
1366,3191,7.0,7.0,3.0,34.0,3.4,1,0,1.0,0,0.0,0
1367,16853,5.0,3.0,4.0,37.5,3.0,1,0,1.0,0,0.04,0
1368,3216,5.0,9.0,3.0,32.0,3.4,0,0,2.0,0,0.04,0
1369,5905,3.0,2.0,5.0,28.0,3.2,1,0,1.0,0,0.15778927120618078,0
1370,12359,10.0,10.0,3.0,47.0,3.9,1,0,1.0,0,0.0,0
1371,940,5.0,6.0,4.0,40.0,3.5,1,0,1.0,0,0.0072270165111986825,0
1372,19835,9.0,7.0,4.0,39.0,2.5,1,0,1.0,0,0.34,1
1373,10050,5.0,6.0,4.0,39.0,2.9,1,0,1.0,0,0.0,0
1374,17262,9.0,8.0,4.0,39.0,3.0,1,0,1.0,0,0.0,0
1375,8822,8.0,8.0,2.0,37.0,3.6,0,0,1.0,0,0.0,0
1376,6041,9.0,8.0,2.0,45.0,3.2,0,0,1.0,0,0.07,0
1377,1772,3.0,6.0,3.0,39.0,3.4,0,1,1.0,0,0.0,0
1378,4967,6.0,7.0,1.0,46.0,3.3,1,0,1.0,0,0.0,0
1379,10581,3.0,3.0,4.0,38.0,2.9,1,0,1.0,0,0.007963064746619765,0
1380,1856,9.0,8.0,3.0,39.0,3.4,1,0,1.0,0,0.0,0
1381,20387,6.0,5.0,4.0,31.0,2.1,1,0,2.0,0,0.2688660424698611,1
1382,11150,8.0,5.0,5.0,37.0,2.8,1,0,1.0,0,0.0,0
1383,8681,10.0,10.0,4.0,42.0,3.6,1,2,1.0,0,0.0,0
1384,16962,4.0,4.0,3.0,36.0,3.0,1,0,1.0,0,0.0,0
1385,1269,7.0,9.0,4.0,36.0,3.5,0,0,1.0,0,0.0,0
1386,3143,3.0,3.0,5.0,40.0,3.4,1,0,1.0,0,0.01,0
1387,18947,9.0,9.0,3.0,43.0,3.8,1,0,1.0,0,0.0,0
1388,15611,3.0,3.0,3.0,35.0,3.1,1,0,1.0,0,0.07,0
1389,638,5.0,8.0,3.0,46.0,3.5,1,0,1.0,0,0.0,0
1390,5637,1.0,1.0,2.0,37.0,3.2,1,1,1.0,0,0.05,1
1391,11168,5.0,5.0,3.0,42.0,2.8,0,3,1.0,0,0.0,0
1392,13735,9.0,9.0,4.0,35.0,3.7,0,0,1.0,0,0.0,0
1393,15828,8.0,8.0,3.0,44.0,3.1,1,0,1.0,0,0.0,0
1394,11255,9.0,8.0,4.0,42.0,2.8,0,0,1.0,0,0.0,0
1395,12906,9.0,8.0,3.0,45.0,3.7,1,0,1.0,0,0.0,0
1396,6595,4.0,5.0,2.0,28.5,3.2,0,0,1.0,0,0.07,0
1397,15257,9.0,8.0,4.0,41.0,3.1,1,0,1.0,0,0.0,0
1398,17645,5.0,5.0,3.0,37.0,3.0,1,0,1.0,0,0.03,0
1399,14181,8.0,8.0,3.0,35.0,2.7,1,0,1.0,0,0.1516812316214314,0
1400,14123,10.0,10.0,3.0,40.0,2.7,1,0,1.0,0,0.0,0
1401,83,10.0,9.0,3.0,38.0,3.5,1,0,1.0,0,0.0,0
1402,16348,9.0,7.0,4.0,41.0,3.1,1,0,1.0,0,0.0,0
1403,6576,2.0,5.0,2.0,30.0,3.2,1,0,1.0,0,0.13,0
1404,12764,9.0,9.0,3.0,41.0,3.7,1,0,1.0,0,0.0,0
1405,17907,7.0,8.0,4.0,35.0,3.0,0,0,1.0,0,0.04,0
1406,9979,5.0,8.0,4.0,33.5,2.9,0,0,1.0,0,0.03,0
1407,2102,6.0,4.0,3.0,46.0,3.4,1,0,1.0,0,0.01,0
1408,9073,9.0,9.0,4.0,48.0,3.6,1,0,1.0,0,0.0,0
1409,5815,9.0,9.0,3.0,44.0,3.2,0,0,1.0,0,0.0,0
1410,17532,7.0,9.0,3.0,42.0,3.0,0,0,1.0,0,0.0,0
1411,8671,4.0,2.0,2.0,39.0,3.6,0,0,2.0,0,0.12,1
1412,11716,8.0,9.0,5.0,37.0,2.8,0,0,2.0,0,0.02,0
1413,6924,7.0,4.0,5.0,36.0,3.2,1,0,1.0,0,0.0,0
1414,20383,5.0,4.0,3.0,36.0,2.1,1,0,1.0,0,0.06,1
1415,4132,7.0,6.0,3.0,31.0,3.3,0,0,1.0,0,0.04,0
1416,17953,6.0,9.0,3.0,37.0,3.0,0,0,1.0,0,0.09,0
1417,20162,8.0,5.0,4.0,40.0,2.3,1,0,1.0,0,0.05,0
1418,11047,10.0,10.0,3.0,46.0,2.8,1,0,1.0,0,0.0,0
1419,18305,6.0,6.0,4.0,26.0,2.6,1,0,1.0,0,0.14,0
1420,11736,8.0,7.0,4.0,38.0,3.9,0,0,1.0,0,0.0,0
1421,4786,4.0,5.0,2.0,38.0,3.3,0,0,1.0,0,0.02,0
1422,18306,10.0,10.0,4.0,42.0,2.6,1,0,1.0,0,0.0,0
1423,14826,4.0,3.0,4.0,38.0,3.1,1,0,1.0,0,0.0,1
1424,9257,9.0,8.0,4.0,34.0,3.6,1,2,1.0,0,0.0,0
1425,11081,8.0,8.0,4.0,43.0,2.8,0,0,2.0,0,0.01,0
1426,17508,10.0,10.0,4.0,46.0,3.0,1,4,1.0,0,0.0,0
1427,20351,3.0,3.0,3.0,45.0,2.1,1,0,1.0,0,0.15,0
1428,9571,5.0,5.0,5.0,41.0,2.9,1,0,1.0,0,0.05,0
1429,3934,10.0,9.0,4.0,32.0,3.3,0,0,1.0,0,0.0,0
1430,1293,6.0,7.0,5.0,42.0,3.5,0,0,1.0,0,0.03,0
1431,4417,5.0,8.0,3.0,35.0,3.3,0,0,1.0,0,0.0,0
1432,12896,8.0,7.0,4.0,38.0,3.7,1,0,1.0,0,0.018866042469861087,0
1433,20136,6.0,4.0,4.0,33.0,2.3,0,0,1.0,0,0.05,1
1434,5777,5.0,5.0,2.0,44.0,3.2,1,0,1.0,0,0.0,0
1435,8564,2.0,2.0,3.0,41.0,3.6,0,0,2.0,0,0.06,0
1436,2151,8.0,6.0,5.0,30.0,3.4,0,0,1.0,0,0.01,0
1437,293,5.0,3.0,3.0,33.0,3.5,1,0,1.0,0,0.13921433114267542,0
1438,13046,10.0,10.0,5.0,48.0,3.7,1,0,1.0,0,0.0,0
1439,12432,9.0,8.0,1.0,24.5,3.7,0,0,1.0,0,0.08,0
1440,4113,6.0,5.0,4.0,35.0,3.3,0,0,1.0,0,0.12123327698064676,0
1441,5294,3.0,2.0,4.0,33.0,3.3,1,4,1.0,0,0.3261604952786196,0
1442,19353,9.0,10.0,4.0,43.0,3.8,0,0,1.0,0,0.0,0
1443,7391,1.0,1.0,3.0,38.0,3.2,1,3,1.0,0,0.14040148236416583,0
1444,494,8.0,8.0,4.0,41.0,3.5,1,0,1.0,0,0.0,0
1445,13589,9.0,10.0,3.0,43.0,3.7,0,0,1.0,0,0.0,0
1446,12867,8.0,9.0,3.0,42.0,3.7,0,0,1.0,0,0.0,0
1447,8151,3.0,3.0,2.0,33.0,3.6,0,0,1.0,0,0.14546416987944433,0
1448,669,3.0,5.0,4.0,39.0,3.5,1,0,1.0,0,0.01,0
1449,4543,10.0,9.0,4.0,35.0,3.3,1,0,1.0,0,0.0,0
1450,6194,1.0,3.0,4.0,35.0,3.2,1,0,1.0,0,0.3682649850239498,0
1451,16338,7.0,7.0,3.0,35.0,3.1,1,0,1.0,0,0.01,0
1452,4101,10.0,7.0,3.0,37.0,3.3,0,1,1.0,0,0.0,0
1453,5444,9.0,8.0,4.0,36.0,3.3,1,0,1.0,0,0.009398942554088683,0
1454,11342,6.0,3.0,4.0,29.0,2.8,1,3,1.0,0,0.21,0
1455,15141,7.0,5.0,3.0,32.0,3.1,1,0,1.0,0,0.03,0
1456,15250,1.0,2.0,3.0,36.0,3.1,1,0,1.0,0,0.19639172212085146,1
1457,19175,6.0,5.0,3.0,25.0,3.8,0,0,2.0,0,0.17,0
1458,2541,6.0,7.0,4.0,35.0,3.4,1,0,1.0,0,0.0,0
1459,9767,9.0,5.0,4.0,37.0,2.9,1,0,1.0,0,0.06,0
1460,10717,4.0,4.0,4.0,40.0,2.9,1,0,1.0,0,0.0,0
1461,5250,9.0,9.0,4.0,41.0,3.3,1,0,1.0,0,0.019398942554088684,0
1462,9969,9.0,9.0,5.0,44.0,2.9,1,0,1.0,0,0.0,0
1463,11878,1.0,2.0,5.0,40.0,3.9,1,4,1.0,0,0.15,0
1464,15918,10.0,7.0,4.0,35.0,3.1,0,0,2.0,0,0.01,0
1465,17183,8.0,7.0,4.0,38.0,3.0,1,0,1.0,0,0.01565804889479028,0
1466,6326,10.0,10.0,4.0,39.0,3.2,0,0,1.0,0,0.0,0
1467,19988,10.0,8.0,3.0,34.0,2.5,1,0,1.0,0,0.0,0
1468,13914,2.0,2.0,1.0,25.0,2.7,0,3,2.0,0,0.39751119000944773,1
1469,16606,7.0,7.0,4.0,48.0,3.0,1,0,1.0,0,0.0,0
1470,2329,5.0,6.0,4.0,33.0,3.4,1,0,1.0,0,0.009591102676699693,0
1471,7711,6.0,6.0,3.0,29.0,2.4,1,0,1.0,0,0.01,0
1472,12257,10.0,10.0,4.0,37.0,3.9,0,1,1.0,0,0.0,0
1473,8166,1.0,7.0,4.0,32.0,3.6,0,0,1.0,0,0.04886604246986108,0
1474,9528,4.0,6.0,4.0,42.0,2.9,1,0,1.0,0,0.0,0
1475,12049,10.0,10.0,4.0,33.0,3.9,0,0,1.0,0,0.01,0
1476,13213,5.0,4.0,2.0,41.0,3.7,1,0,1.0,0,0.0,0
1477,12419,7.0,5.0,4.0,34.0,3.7,0,0,1.0,0,0.02,0
1478,5703,2.0,2.0,4.0,37.0,3.2,0,0,1.0,0,0.0,0
1479,11466,7.0,3.0,4.0,41.0,2.8,1,0,1.0,0,0.01,0
1480,3743,1.0,1.0,3.0,34.0,3.3,0,0,1.0,0,0.059124718552691656,0
1481,16890,6.0,7.0,3.0,38.5,3.0,1,0,1.0,0,0.0,0
1482,12964,4.0,6.0,3.0,32.0,3.7,0,0,2.0,0,0.09,0
1483,17866,5.0,3.0,4.0,35.0,3.0,0,0,1.0,0,0.05886604246986108,0
1484,8472,3.0,4.0,1.0,39.0,3.6,1,2,1.0,0,0.07,0
1485,1523,6.0,3.0,4.0,34.0,3.5,0,0,1.0,0,0.14609305898105976,0
1486,18740,1.0,1.0,3.0,38.0,3.8,1,0,1.0,0,0.2930102351779035,0
1487,4687,9.0,9.0,4.0,36.0,3.3,1,0,1.0,0,0.0,0
1488,1274,7.0,9.0,4.0,36.0,3.5,1,0,1.0,0,0.0,0
1489,3293,3.0,4.0,4.0,39.0,3.4,0,1,1.0,0,0.009398942554088683,0
1490,17181,7.0,8.0,3.0,31.0,3.0,1,0,1.0,0,0.11687271977720824,0
1491,3545,9.0,9.0,3.0,41.0,3.4,0,0,1.0,0,0.07275801981846905,0
1492,18214,4.0,2.0,4.0,35.0,2.6,0,1,1.0,0,0.19,0
1493,14206,7.0,4.0,4.0,33.0,2.7,0,0,1.0,0,0.13,0
1494,17503,7.0,7.0,4.0,42.0,3.0,0,0,1.0,0,0.0,0
1495,1899,7.0,6.0,3.0,37.0,3.4,0,0,1.0,0,0.01,0
1496,8088,4.0,3.0,5.0,41.0,3.6,0,0,1.0,0,0.0,0
1497,11217,5.0,3.0,4.0,28.0,2.8,1,0,1.0,0,0.32,0
1498,16320,6.0,3.0,5.0,32.0,3.1,0,0,1.0,0,0.09,0
1499,13198,6.0,6.0,2.0,40.0,3.7,0,0,1.0,0,0.0,0
1500,12272,6.0,5.0,3.0,47.0,3.9,0,0,1.0,0,0.04,0
1501,4658,10.0,10.0,3.0,43.0,3.3,1,0,1.0,0,0.0,0
1502,7370,6.0,4.0,5.0,31.5,3.2,1,0,1.0,0,0.028866042469861086,0
1503,18450,4.0,2.0,5.0,33.0,2.6,1,0,1.0,0,0.03,0
1504,3079,5.0,5.0,4.0,41.0,3.4,1,0,1.0,0,0.006615525114155251,0
1505,4366,6.0,8.0,4.0,42.0,3.3,0,0,1.0,0,0.0,0
1506,13478,1.0,1.0,4.0,38.0,3.7,0,3,1.0,0,0.15,0
1507,10923,4.0,6.0,4.0,40.0,2.8,1,0,1.0,0,0.0,0
1508,13499,8.0,6.0,4.0,38.0,3.7,1,0,1.0,0,0.0,0
1509,12384,10.0,9.0,3.0,34.0,3.9,1,0,1.0,0,0.0,0
1510,2163,6.0,5.0,3.0,41.0,3.4,0,0,1.0,0,0.0,0
1511,3203,8.0,9.0,5.0,48.0,3.4,1,0,1.0,0,0.0,0
1512,11202,4.0,4.0,4.0,37.0,2.8,0,0,1.0,0,0.01,1
1513,16681,8.0,6.0,4.0,36.0,3.0,1,0,1.0,0,0.1,0
1514,6559,7.0,7.0,4.0,45.0,3.2,1,0,1.0,0,0.0072270165111986825,0
1515,17459,2.0,5.0,2.0,42.0,3.0,0,0,1.0,0,0.01,0
1516,16909,8.0,8.0,3.0,30.5,3.0,1,0,1.0,0,0.01,0
1517,3471,9.0,10.0,3.0,36.0,3.4,1,0,1.0,0,0.0,0
1518,9224,7.0,6.0,2.0,36.0,3.6,1,0,1.0,0,0.03,0
1519,15971,5.0,3.0,5.0,33.0,3.1,1,0,1.0,0,0.06682910721648085,0
1520,7110,8.0,8.0,4.0,45.0,3.2,0,0,1.0,0,0.0,0
1521,8125,2.0,3.0,3.0,39.0,3.6,1,0,1.0,0,0.14,0
1522,2681,2.0,5.0,3.0,32.0,3.4,0,0,1.0,0,0.15,0
1523,12034,10.0,10.0,3.0,39.0,3.9,1,0,1.0,0,0.0,0
1524,4716,2.0,2.0,5.0,37.5,3.3,1,0,1.0,0,0.33,1
1525,14511,4.0,4.0,3.0,42.0,2.7,1,0,2.0,0,0.14,0
1526,9359,7.0,5.0,2.0,37.0,3.6,0,0,1.0,0,0.15,0
1527,19679,4.0,3.0,3.0,43.0,2.5,1,0,1.0,0,0.25,1
1528,628,9.0,6.0,3.0,36.0,3.5,0,0,1.0,0,0.02,0
1529,11493,3.0,2.0,5.0,35.0,2.8,1,0,1.0,0,0.13569514968634194,0
1530,2609,5.0,7.0,3.0,43.0,3.4,1,0,1.0,0,0.0,0
1531,17118,4.0,2.0,3.0,43.0,3.0,0,0,1.0,0,0.16,0
1532,18372,9.0,10.0,3.0,42.0,2.6,0,0,1.0,0,0.0,0
1533,13133,8.0,6.0,3.0,47.0,3.7,1,0,1.0,0,0.0,0
1534,17162,2.0,1.0,4.0,29.0,3.0,0,0,1.0,0,0.3,0
1535,17055,10.0,10.0,4.0,35.0,3.0,0,4,1.0,0,0.0,0
1536,10227,6.0,5.0,4.0,34.5,2.9,0,0,2.0,0,0.09,0
1537,7869,10.0,7.0,5.0,40.0,3.6,1,0,1.0,0,0.01,0
1538,8955,10.0,9.0,3.0,37.0,3.6,0,0,1.0,0,0.0,0
1539,12020,5.0,8.0,2.0,45.0,3.9,0,0,1.0,0,0.01,0
1540,2743,7.0,6.0,5.0,37.0,3.4,1,0,1.0,0,0.0,0
1541,2785,6.0,7.0,4.0,36.0,3.4,0,0,1.0,0,0.0,0
1542,16416,4.0,1.0,4.0,34.0,3.0,0,0,1.0,0,0.20796306474661974,1
1543,8197,8.0,8.0,3.0,38.0,3.6,0,0,1.0,0,0.0,0
1544,5614,8.0,8.0,4.0,38.0,3.2,1,0,1.0,0,0.01773208493972217,0
1545,8656,6.0,6.0,3.0,34.5,3.6,0,0,1.0,0,0.10939894255408868,0
1546,8997,8.0,6.0,4.0,37.0,3.6,0,0,1.0,0,0.007963064746619765,0
1547,18054,8.0,7.0,3.0,38.0,2.6,1,0,1.0,0,0.0,0
1548,19253,8.0,9.0,5.0,40.0,3.8,1,0,1.0,0,0.0,0
1549,15005,4.0,4.0,4.0,37.0,3.1,1,0,1.0,0,0.03,0
1550,13272,4.0,4.0,4.0,42.0,3.7,0,0,1.0,0,0.03,0
1551,4010,8.0,8.0,3.0,41.0,3.3,0,0,1.0,0,0.0,0
1552,1080,3.0,4.0,5.0,42.0,3.5,1,0,1.0,0,0.0,0
1553,16971,9.0,10.0,4.0,37.0,3.0,0,0,1.0,0,0.01,0
1554,17833,2.0,1.0,2.0,43.0,3.0,1,3,1.0,0,0.08682910721648085,0
1555,4110,10.0,8.0,3.0,34.0,3.3,1,0,2.0,0,0.0,0
